"Name","Activity type","Description"
"04/03/2016 09:34","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","1","53.457329","-2.23532","82.69999694824219","0.0","20","0.5625","2016-03-04T09:34:45.650Z","","",""
"1","2","53.457329","-2.23532","82.69999694824219","0.0","20","0.5625","2016-03-04T09:36:48.975Z","","",""
"1","3","53.457335","-2.235328","82.80000305175781","101.0","30","0.125","2016-03-04T09:36:51.433Z","","",""
"1","4","53.457335","-2.235328","82.80000305175781","101.0","15","0.125","2016-03-04T09:39:48.475Z","","",""
"1","5","53.457329","-2.23538","86.0","101.0","15","0.4375","2016-03-04T09:39:49.438Z","","",""
"1","6","53.457332","-2.235454","85.80000305175781","296.0","15","0.4375","2016-03-04T09:39:56.708Z","","",""
"1","7","53.457334","-2.235443","85.69999694824219","286.0","15","0.0625","2016-03-04T09:39:57.416Z","","",""
"1","8","53.457334","-2.235443","85.69999694824219","286.0","15","0.0625","2016-03-04T09:39:57.428Z","","",""
"1","9","53.457332","-2.235416","85.5","289.0","15","0.25","2016-03-04T09:39:58.425Z","","",""
"1","10","53.457332","-2.235416","85.5","289.0","15","0.25","2016-03-04T09:39:58.446Z","","",""
"1","11","53.457338","-2.235415","85.0","286.0","20","0.1875","2016-03-04T09:39:59.438Z","","",""
"1","12","53.457333","-2.235387","84.19999694824219","285.0","15","0.125","2016-03-04T09:40:04.441Z","","",""
"1","13","53.457305","-2.235431","83.0999984741211","285.0","15","0.4375","2016-03-04T09:40:05.439Z","","",""
"1","14","53.4573","-2.235398","82.69999694824219","300.0","20","0.5","2016-03-04T09:40:06.450Z","","",""
"1","15","53.457295","-2.235416","83.0","301.0","15","0.1875","2016-03-04T09:40:07.433Z","","",""
"1","16","53.457287","-2.235399","82.9000015258789","301.0","15","0","2016-03-04T09:40:15.455Z","","",""
"1","17","53.457302","-2.235353","83.0999984741211","313.0","15","0.5","2016-03-04T09:40:16.437Z","","",""
"1","18","53.457302","-2.235353","83.0999984741211","313.0","15","0.5","2016-03-04T09:40:16.462Z","","",""
"1","19","53.457295","-2.235335","83.19999694824219","313.0","15","0.125","2016-03-04T09:40:17.434Z","","",""
"1","20","53.457303","-2.235346","83.30000305175781","313.0","15","0.125","2016-03-04T09:40:18.449Z","","",""
"1","21","53.457303","-2.235368","83.19999694824219","310.0","15","0.875","2016-03-04T09:40:19.438Z","","",""
"1","22","53.457295","-2.235338","83.0999984741211","310.0","15","0.4375","2016-03-04T09:40:20.459Z","","",""
"1","23","53.457284","-2.235299","82.9000015258789","310.0","15","0.0625","2016-03-04T09:40:21.446Z","","",""
"1","24","53.457282","-2.235288","83.0999984741211","310.0","15","0.125","2016-03-04T09:40:22.453Z","","",""
"1","25","53.45729","-2.235289","83.0999984741211","310.0","15","0.375","2016-03-04T09:40:23.442Z","","",""
"1","26","53.45729","-2.235289","83.0999984741211","310.0","15","0.375","2016-03-04T09:40:23.464Z","","",""
"1","27","53.45729","-2.235301","83.0","310.0","15","0.1875","2016-03-04T09:40:24.423Z","","",""
"1","28","53.45729","-2.235301","83.0","310.0","15","0.1875","2016-03-04T09:40:24.442Z","","",""
"1","29","53.457282","-2.235304","83.0","310.0","15","0.4375","2016-03-04T09:40:25.445Z","","",""
"1","30","53.457261","-2.235388","82.80000305175781","221.0","15","0.5625","2016-03-04T09:40:30.487Z","","",""
"1","31","53.457262","-2.235383","82.69999694824219","225.0","15","0.0625","2016-03-04T09:40:31.443Z","","",""
"1","32","53.457262","-2.235383","82.69999694824219","225.0","15","0.0625","2016-03-04T09:40:31.467Z","","",""
"1","33","53.457269","-2.235376","82.80000305175781","222.0","15","0.3125","2016-03-04T09:40:32.435Z","","",""
"1","34","53.457269","-2.235376","82.80000305175781","222.0","15","0.3125","2016-03-04T09:40:32.461Z","","",""
"1","35","53.457278","-2.235379","82.80000305175781","220.0","20","0.1875","2016-03-04T09:40:33.422Z","","",""
"1","36","53.457278","-2.235379","82.80000305175781","220.0","20","0.1875","2016-03-04T09:40:33.450Z","","",""
"1","37","53.457294","-2.235418","82.80000305175781","253.0","20","0.9375","2016-03-04T09:40:34.426Z","","",""
"1","38","53.457274","-2.235286","82.5999984741211","74.0","20","0.4375","2016-03-04T09:40:47.424Z","","",""
"1","39","53.457266","-2.235264","82.69999694824219","88.0","20","1.25","2016-03-04T09:40:48.540Z","","",""
"1","40","53.45727","-2.235284","82.80000305175781","78.0","20","0.5","2016-03-04T09:40:49.463Z","","",""
"1","41","53.457279","-2.235287","83.0999984741211","68.0","20","0.1875","2016-03-04T09:40:50.447Z","","",""
"1","42","53.457277","-2.23532","83.19999694824219","81.0","20","0.5","2016-03-04T09:40:51.407Z","","",""
"1","43","53.457279","-2.235337","83.19999694824219","98.0","25","0.5","2016-03-04T09:40:52.444Z","","",""
"1","44","53.457281","-2.235331","83.30000305175781","105.0","25","0.125","2016-03-04T09:40:53.426Z","","",""
"1","45","53.457281","-2.235309","83.30000305175781","104.0","25","0.3125","2016-03-04T09:40:54.461Z","","",""
"1","46","53.457245","-2.235346","83.30000305175781","154.0","25","0.4375","2016-03-04T09:40:59.460Z","","",""
"1","47","53.457268","-2.235479","83.0","160.0","20","0.4375","2016-03-04T09:41:01.469Z","","",""
"1","48","53.457277","-2.235622","82.80000305175781","261.0","20","0.5625","2016-03-04T09:41:05.453Z","","",""
"1","49","53.457279","-2.235632","82.80000305175781","275.0","20","0.625","2016-03-04T09:41:06.448Z","","",""
"1","50","53.457285","-2.235651","82.80000305175781","298.0","20","0.5","2016-03-04T09:41:08.438Z","","",""
"1","51","53.457281","-2.235648","82.80000305175781","285.0","25","0.125","2016-03-04T09:41:09.696Z","","",""
"1","52","53.457278","-2.235654","82.80000305175781","289.0","25","0.25","2016-03-04T09:41:10.453Z","","",""
"1","53","53.457289","-2.235661","82.9000015258789","294.0","25","0.375","2016-03-04T09:41:11.440Z","","",""
"1","54","53.457283","-2.235657","82.9000015258789","289.0","25","0.125","2016-03-04T09:41:12.416Z","","",""
"1","55","53.457257","-2.235616","83.0999984741211","287.0","25","0.125","2016-03-04T09:41:16.442Z","","",""
"1","56","53.457175","-2.235535","83.30000305175781","287.0","25","0.375","2016-03-04T09:41:17.437Z","","",""
"1","57","53.45717","-2.235523","83.30000305175781","287.0","20","0.3125","2016-03-04T09:41:18.453Z","","",""
"1","58","53.457374","-2.235606","83.69999694824219","288.0","10","0.25","2016-03-04T09:41:19.427Z","","",""
"1","59","53.457374","-2.235606","83.69999694824219","288.0","10","0.25","2016-03-04T09:41:19.450Z","","",""
"1","60","53.45738","-2.235608","83.9000015258789","288.0","10","0.1875","2016-03-04T09:41:20.422Z","","",""
"1","61","53.45738","-2.235608","83.9000015258789","288.0","10","0.0625","2016-03-04T09:41:21.454Z","","",""
"1","62","53.457389","-2.235621","84.0","316.0","10","0.5625","2016-03-04T09:41:22.424Z","","",""
"1","63","53.457396","-2.235683","84.30000305175781","333.0","10","0.375","2016-03-04T09:41:27.438Z","","",""
"1","64","53.457389","-2.235686","84.5","332.0","10","0.1875","2016-03-04T09:41:28.445Z","","",""
"1","65","53.457389","-2.235686","84.5","332.0","10","0.1875","2016-03-04T09:41:28.464Z","","",""
"1","66","53.457432","-2.235625","84.80000305175781","332.0","10","0.3125","2016-03-04T09:41:29.427Z","","",""
"1","67","53.457432","-2.235625","84.80000305175781","332.0","10","0.3125","2016-03-04T09:41:29.450Z","","",""
"1","68","53.457432","-2.235625","84.80000305175781","332.0","10","0.125","2016-03-04T09:41:30.439Z","","",""
"1","69","53.457432","-2.235625","84.80000305175781","331.0","10","0.0625","2016-03-04T09:42:36.444Z","","",""
"1","70","53.457383","-2.235697","89.5999984741211","316.0","10","0.625","2016-03-04T09:42:37.445Z","","",""
"1","71","53.45744","-2.235702","90.0999984741211","288.0","10","0.3125","2016-03-04T09:42:44.454Z","","",""
"1","72","53.457432","-2.235701","90.0999984741211","291.0","10","0.125","2016-03-04T09:42:45.425Z","","",""
"1","73","53.457432","-2.235701","90.0999984741211","292.0","10","0.0625","2016-03-04T09:42:49.466Z","","",""
"1","74","53.457407","-2.235758","90.19999694824219","292.0","10","0.4375","2016-03-04T09:42:50.426Z","","",""
"1","75","53.457399","-2.235771","90.30000305175781","271.0","10","0.3125","2016-03-04T09:42:53.446Z","","",""
"1","76","53.457384","-2.235767","90.4000015258789","271.0","10","0.1875","2016-03-04T09:42:54.422Z","","",""
"1","77","53.457384","-2.235767","90.4000015258789","271.0","10","0.1875","2016-03-04T09:42:54.440Z","","",""
"1","78","53.457376","-2.235759","90.4000015258789","270.0","10","0.3125","2016-03-04T09:42:55.470Z","","",""
"1","79","53.457376","-2.235759","90.4000015258789","271.0","15","0.125","2016-03-04T09:42:56.423Z","","",""
"1","80","53.457376","-2.235759","90.4000015258789","272.0","10","0.125","2016-03-04T09:43:05.451Z","","",""
"1","81","53.457415","-2.235751","91.0999984741211","322.0","10","0.5625","2016-03-04T09:43:06.435Z","","",""
"1","82","53.457458","-2.235662","91.0999984741211","45.0","10","0.375","2016-03-04T09:43:17.481Z","","",""
"1","83","53.457456","-2.235665","91.0999984741211","40.0","10","0.125","2016-03-04T09:43:18.428Z","","",""
"1","84","53.457455","-2.235672","91.0999984741211","39.0","10","0","2016-03-04T09:43:19.463Z","","",""
"1","85","53.457464","-2.235675","91.19999694824219","40.0","10","0.25","2016-03-04T09:43:20.444Z","","",""
"1","86","53.457464","-2.235675","91.19999694824219","40.0","10","0.25","2016-03-04T09:43:20.468Z","","",""
"1","87","53.457465","-2.235681","91.19999694824219","40.0","10","0.0625","2016-03-04T09:43:21.438Z","","",""
"1","88","53.457465","-2.235681","91.19999694824219","39.0","5","0.125","2016-03-04T09:43:36.459Z","","",""
"1","89","53.457385","-2.235719","91.69999694824219","24.0","10","0.5625","2016-03-04T09:43:37.460Z","","",""
"1","90","53.457461","-2.235785","93.0999984741211","348.0","5","0.875","2016-03-04T09:43:50.443Z","","",""
"1","91","53.457467","-2.235782","93.5","350.0","5","0.75","2016-03-04T09:43:51.437Z","","",""
"1","92","53.45753","-2.235731","94.30000305175781","11.0","5","1.25","2016-03-04T09:43:54.460Z","","",""
"1","93","53.45755","-2.235718","94.30000305175781","13.0","5","1","2016-03-04T09:43:55.466Z","","",""
"1","94","53.457629","-2.235715","95.19999694824219","359.0","5","1","2016-03-04T09:44:04.463Z","","",""
"1","95","53.457641","-2.235716","95.30000305175781","359.0","5","1.0625","2016-03-04T09:44:05.446Z","","",""
"1","96","53.457727","-2.235703","96.30000305175781","359.0","5","0.875","2016-03-04T09:44:13.485Z","","",""
"1","97","53.457736","-2.235702","96.0","353.0","5","1","2016-03-04T09:44:14.444Z","","",""
"1","98","53.457822","-2.235682","95.9000015258789","2.0","5","0.5","2016-03-04T09:44:25.489Z","","",""
"1","99","53.457827","-2.23568","95.9000015258789","4.0","5","0.5625","2016-03-04T09:44:26.463Z","","",""
"1","100","53.457911","-2.235647","96.5","66.0","5","0.9375","2016-03-04T09:44:33.489Z","","",""
"1","101","53.457918","-2.235634","96.69999694824219","73.0","5","0.9375","2016-03-04T09:44:34.471Z","","",""
"1","102","53.457943","-2.23549","96.19999694824219","101.0","5","1.3125","2016-03-04T09:44:42.486Z","","",""
"1","103","53.457944","-2.235473","96.19999694824219","102.0","5","1.125","2016-03-04T09:44:43.480Z","","",""
"1","104","53.457949","-2.23533","97.30000305175781","95.0","5","1.0625","2016-03-04T09:44:51.471Z","","",""
"1","105","53.457955","-2.235307","97.69999694824219","85.0","5","1.3125","2016-03-04T09:44:52.463Z","","",""
"1","106","53.457956","-2.235181","98.30000305175781","107.0","5","1.125","2016-03-04T09:44:59.471Z","","",""
"1","107","53.457958","-2.235154","98.5999984741211","104.0","5","1.375","2016-03-04T09:45:00.449Z","","",""
"1","108","53.457958","-2.235022","99.30000305175781","92.0","5","1.1875","2016-03-04T09:45:06.479Z","","",""
"1","109","53.457963","-2.234996","99.69999694824219","89.0","5","1.4375","2016-03-04T09:45:07.483Z","","",""
"1","110","53.457977","-2.234858","100.4000015258789","89.0","5","1.375","2016-03-04T09:45:14.469Z","","",""
"1","111","53.457981","-2.234843","100.5999984741211","85.0","5","1.125","2016-03-04T09:45:15.477Z","","",""
"1","112","53.457949","-2.234702","104.19999694824219","113.0","5","0.8125","2016-03-04T09:45:32.466Z","","",""
"1","113","53.457949","-2.234687","104.4000015258789","107.0","5","0.8125","2016-03-04T09:45:33.447Z","","",""
"1","114","53.457921","-2.234558","106.5999984741211","117.0","5","1.375","2016-03-04T09:45:43.503Z","","",""
"1","115","53.457921","-2.234533","106.80000305175781","106.0","5","1.375","2016-03-04T09:45:44.449Z","","",""
"1","116","53.457909","-2.23439","108.5","109.0","5","1.125","2016-03-04T09:45:52.470Z","","",""
"1","117","53.457905","-2.234374","108.9000015258789","111.0","5","1.1875","2016-03-04T09:45:53.468Z","","",""
"1","118","53.457905","-2.234224","110.0999984741211","96.0","5","1.1875","2016-03-04T09:46:03.486Z","","",""
"1","119","53.457911","-2.2342","110.4000015258789","87.0","5","1.25","2016-03-04T09:46:04.451Z","","",""
"1","120","53.457919","-2.234065","111.19999694824219","92.0","5","1.25","2016-03-04T09:46:11.474Z","","",""
"1","121","53.457921","-2.234046","111.0999984741211","94.0","5","1.125","2016-03-04T09:46:12.448Z","","",""
"1","122","53.457937","-2.233921","112.0","105.0","5","1.125","2016-03-04T09:46:17.731Z","","",""
"1","123","53.457939","-2.233891","112.19999694824219","104.0","5","1.5","2016-03-04T09:46:18.453Z","","",""
"1","124","53.457932","-2.233744","112.0","103.0","5","1.0625","2016-03-04T09:46:25.489Z","","",""
"1","125","53.457935","-2.233723","112.0","95.0","5","1.1875","2016-03-04T09:46:26.463Z","","",""
"1","126","53.457926","-2.233574","111.0","102.0","5","1.375","2016-03-04T09:46:32.472Z","","",""
"1","127","53.457927","-2.233553","111.0999984741211","101.0","5","1.3125","2016-03-04T09:46:33.448Z","","",""
"1","128","53.457926","-2.233417","110.0999984741211","100.0","5","1.3125","2016-03-04T09:46:40.488Z","","",""
"1","129","53.457929","-2.233394","109.5","101.0","5","1.3125","2016-03-04T09:46:41.473Z","","",""
"1","130","53.457912","-2.233256","106.5","100.0","5","0.8125","2016-03-04T09:46:51.486Z","","",""
"1","131","53.45791","-2.233242","106.4000015258789","105.0","5","0.875","2016-03-04T09:46:52.459Z","","",""
"1","132","53.457942","-2.233107","107.80000305175781","85.0","5","0.75","2016-03-04T09:47:09.469Z","","",""
"1","133","53.45794","-2.233092","107.9000015258789","106.0","5","0.9375","2016-03-04T09:47:10.451Z","","",""
"1","134","53.457903","-2.232956","108.4000015258789","114.0","5","1.125","2016-03-04T09:47:19.494Z","","",""
"1","135","53.457899","-2.23294","108.5999984741211","113.0","5","1.0625","2016-03-04T09:47:20.467Z","","",""
"1","136","53.457891","-2.2328","108.80000305175781","94.0","5","0.9375","2016-03-04T09:47:29.477Z","","",""
"1","137","53.457891","-2.232785","108.5999984741211","101.0","5","0.9375","2016-03-04T09:47:30.471Z","","",""
"1","138","53.457907","-2.232638","106.0999984741211","86.0","5","0.8125","2016-03-04T09:47:41.489Z","","",""
"1","139","53.457912","-2.232626","106.0","78.0","5","0.75","2016-03-04T09:47:42.448Z","","",""
"1","140","53.457907","-2.232487","106.19999694824219","106.0","5","1","2016-03-04T09:47:51.480Z","","",""
"1","141","53.457904","-2.232468","106.0","106.0","5","1.125","2016-03-04T09:47:52.465Z","","",""
"1","142","53.457876","-2.232345","106.30000305175781","126.0","5","1.3125","2016-03-04T09:47:58.470Z","","",""
"1","143","53.457867","-2.232325","106.5","131.0","5","1.3125","2016-03-04T09:47:59.441Z","","",""
"1","144","53.457858","-2.232247","107.80000305175781","145.0","5","0.3125","2016-03-04T09:48:02.470Z","","",""
"1","145","53.457858","-2.232247","107.80000305175781","143.0","5","0.1875","2016-03-04T09:48:03.449Z","","",""
"1","146","53.457858","-2.232247","107.80000305175781","143.0","5","0.1875","2016-03-04T09:48:03.467Z","","",""
"1","147","53.457849","-2.232173","108.9000015258789","138.0","5","0.375","2016-03-04T09:48:04.448Z","","",""
"1","148","53.457866","-2.232034","110.19999694824219","107.0","5","0.875","2016-03-04T09:48:10.494Z","","",""
"1","149","53.457863","-2.232009","109.9000015258789","114.0","5","1.1875","2016-03-04T09:48:11.476Z","","",""
"1","150","53.45786","-2.23187","108.0999984741211","117.0","5","0.875","2016-03-04T09:48:20.481Z","","",""
"1","151","53.457857","-2.231852","107.80000305175781","116.0","5","1","2016-03-04T09:48:21.462Z","","",""
"1","152","53.45785","-2.231802","107.80000305175781","108.0","5","0.4375","2016-03-04T09:48:25.497Z","","",""
"1","153","53.45785","-2.231802","107.80000305175781","108.0","5","0.1875","2016-03-04T09:48:26.451Z","","",""
"1","154","53.45785","-2.231802","107.80000305175781","108.0","5","0.0625","2016-03-04T09:48:31.498Z","","",""
"1","155","53.457865","-2.231731","109.4000015258789","108.0","5","0.375","2016-03-04T09:48:32.457Z","","",""
"1","156","53.457915","-2.231616","109.80000305175781","62.0","5","1.0625","2016-03-04T09:48:41.480Z","","",""
"1","157","53.45792","-2.2316","110.0","65.0","5","1","2016-03-04T09:48:42.467Z","","",""
"1","158","53.457948","-2.231459","109.80000305175781","77.0","5","0.9375","2016-03-04T09:48:51.470Z","","",""
"1","159","53.457952","-2.231443","110.0","77.0","5","0.9375","2016-03-04T09:48:52.466Z","","",""
"1","160","53.457991","-2.231319","111.80000305175781","63.0","5","0.875","2016-03-04T09:49:01.494Z","","",""
"1","161","53.457996","-2.231307","111.80000305175781","55.0","5","0.9375","2016-03-04T09:49:02.452Z","","",""
"1","162","53.458059","-2.231231","111.69999694824219","44.0","5","1.25","2016-03-04T09:49:09.479Z","","",""
"1","163","53.458069","-2.231218","111.30000305175781","46.0","5","1.125","2016-03-04T09:49:10.454Z","","",""
"1","164","53.458144","-2.231147","107.69999694824219","43.0","5","0.75","2016-03-04T09:49:19.501Z","","",""
"1","165","53.458153","-2.231138","107.30000305175781","39.0","5","0.875","2016-03-04T09:49:20.476Z","","",""
"1","166","53.458224","-2.231053","106.5","49.0","5","1.25","2016-03-04T09:49:27.471Z","","",""
"1","167","53.458232","-2.231037","106.4000015258789","51.0","5","1.25","2016-03-04T09:49:28.449Z","","",""
"1","168","53.458284","-2.230934","106.19999694824219","53.0","5","1.1875","2016-03-04T09:49:32.469Z","","",""
"1","169","53.458298","-2.230906","106.0999984741211","53.0","5","1.1875","2016-03-04T09:49:33.455Z","","",""
"1","170","53.458344","-2.230812","105.0999984741211","46.0","5","1.25","2016-03-04T09:49:36.489Z","","",""
"1","171","53.458359","-2.230772","104.19999694824219","47.0","5","1.3125","2016-03-04T09:49:37.475Z","","",""
"1","172","53.45841","-2.230674","103.4000015258789","51.0","5","1.25","2016-03-04T09:49:42.485Z","","",""
"1","173","53.458418","-2.230658","103.19999694824219","45.0","5","1.25","2016-03-04T09:49:43.468Z","","",""
"1","174","53.45846","-2.230534","99.0","59.0","5","1.3125","2016-03-04T09:49:49.494Z","","",""
"1","175","53.458467","-2.230515","98.30000305175781","65.0","5","1.3125","2016-03-04T09:49:50.471Z","","",""
"1","176","53.458529","-2.230407","96.80000305175781","42.0","5","1.4375","2016-03-04T09:49:56.468Z","","",""
"1","177","53.458541","-2.230393","96.80000305175781","46.0","5","1.375","2016-03-04T09:49:57.462Z","","",""
"1","178","53.458597","-2.230292","97.4000015258789","62.0","5","1.3125","2016-03-04T09:50:03.475Z","","",""
"1","179","53.458604","-2.230276","97.5999984741211","57.0","5","1.25","2016-03-04T09:50:04.454Z","","",""
"1","180","53.458647","-2.230154","99.9000015258789","92.0","5","1.1875","2016-03-04T09:50:12.458Z","","",""
"1","181","53.458647","-2.230135","100.0","102.0","5","1.125","2016-03-04T09:50:13.471Z","","",""
"1","182","53.45865","-2.229994","101.30000305175781","86.0","5","1.0625","2016-03-04T09:50:21.482Z","","",""
"1","183","53.458654","-2.229978","101.5999984741211","78.0","5","1.0625","2016-03-04T09:50:22.452Z","","",""
"1","184","53.458705","-2.229869","101.9000015258789","42.0","5","1.1875","2016-03-04T09:50:29.475Z","","",""
"1","185","53.458714","-2.229855","101.4000015258789","33.0","5","1.1875","2016-03-04T09:50:30.464Z","","",""
"1","186","53.458792","-2.229809","101.5","5.0","5","0.875","2016-03-04T09:50:38.472Z","","",""
"1","187","53.4588","-2.229805","101.5999984741211","8.0","5","0.8125","2016-03-04T09:50:39.451Z","","",""
"1","188","53.458881","-2.229745","102.69999694824219","44.0","5","1.125","2016-03-04T09:50:48.470Z","","",""
"1","189","53.458889","-2.229733","103.0","47.0","5","1.0625","2016-03-04T09:50:49.470Z","","",""
"1","190","53.458954","-2.229635","104.4000015258789","51.0","5","1.125","2016-03-04T09:50:56.601Z","","",""
"1","191","53.45896","-2.229625","104.5999984741211","51.0","5","0.875","2016-03-04T09:50:57.448Z","","",""
"1","192","53.459025","-2.229536","108.0999984741211","64.0","5","0.25","2016-03-04T09:51:12.474Z","","",""
"1","193","53.459025","-2.229536","108.0999984741211","65.0","5","0.1875","2016-03-04T09:51:13.467Z","","",""
"1","194","53.459025","-2.229536","108.0999984741211","65.0","5","0.1875","2016-03-04T09:51:13.487Z","","",""
"1","195","53.459025","-2.229536","108.0999984741211","65.0","5","0.25","2016-03-04T09:51:14.464Z","","",""
"1","196","53.459087","-2.229428","108.4000015258789","41.0","5","1","2016-03-04T09:51:22.477Z","","",""
"1","197","53.459096","-2.229415","108.19999694824219","46.0","10","1.125","2016-03-04T09:51:23.453Z","","",""
"1","198","53.459165","-2.229333","108.4000015258789","50.0","5","1.0625","2016-03-04T09:51:24.472Z","","",""
"1","199","53.459217","-2.229277","108.5999984741211","47.0","5","1.25","2016-03-04T09:51:25.467Z","","",""
"1","200","53.459279","-2.229205","108.0","53.0","5","1.0625","2016-03-04T09:51:27.469Z","","",""
"1","201","53.459297","-2.229146","106.69999694824219","60.0","5","0.9375","2016-03-04T09:51:28.446Z","","",""
"1","202","53.459362","-2.22905","104.0999984741211","38.0","5","1.3125","2016-03-04T09:51:33.479Z","","",""
"1","203","53.459373","-2.229035","103.69999694824219","42.0","5","1.3125","2016-03-04T09:51:34.449Z","","",""
"1","204","53.459409","-2.228928","100.30000305175781","49.0","5","1.0625","2016-03-04T09:51:41.478Z","","",""
"1","205","53.459417","-2.228902","99.0999984741211","52.0","5","0.6875","2016-03-04T09:51:42.449Z","","",""
"1","206","53.459462","-2.228784","95.19999694824219","58.0","5","1.125","2016-03-04T09:51:50.497Z","","",""
"1","207","53.459471","-2.22877","95.30000305175781","52.0","5","1.125","2016-03-04T09:51:51.467Z","","",""
"1","208","53.459534","-2.228686","96.9000015258789","58.0","5","0.375","2016-03-04T09:52:00.506Z","","",""
"1","209","53.459534","-2.228686","96.9000015258789","56.0","5","0.1875","2016-03-04T09:52:01.469Z","","",""
"1","210","53.459534","-2.228686","96.9000015258789","55.0","5","0.125","2016-03-04T09:52:03.472Z","","",""
"1","211","53.459534","-2.228686","96.9000015258789","55.0","5","0.3125","2016-03-04T09:52:04.475Z","","",""
"1","212","53.459603","-2.228593","99.5999984741211","46.0","5","0.25","2016-03-04T09:52:14.492Z","","",""
"1","213","53.459603","-2.228593","99.5999984741211","47.0","5","0.1875","2016-03-04T09:52:15.474Z","","",""
"1","214","53.459603","-2.228593","99.5999984741211","47.0","5","0.1875","2016-03-04T09:52:15.493Z","","",""
"1","215","53.459644","-2.228533","100.19999694824219","47.0","5","0.375","2016-03-04T09:52:16.454Z","","",""
"1","216","53.459655","-2.228517","100.30000305175781","47.0","5","0.3125","2016-03-04T09:52:17.492Z","","",""
"1","217","53.459665","-2.228505","100.5999984741211","47.0","5","0.1875","2016-03-04T09:52:18.469Z","","",""
"1","218","53.459665","-2.228505","100.5999984741211","47.0","5","0.1875","2016-03-04T09:52:18.489Z","","",""
"1","219","53.459672","-2.2285","100.5","52.0","5","0.25","2016-03-04T09:52:19.474Z","","",""
"1","220","53.459672","-2.2285","100.5","58.0","5","0.25","2016-03-04T09:52:21.473Z","","",""
"1","221","53.459672","-2.2285","100.5","58.0","5","0.1875","2016-03-04T09:52:22.453Z","","",""
"1","222","53.459672","-2.2285","100.5","58.0","5","0.1875","2016-03-04T09:52:22.473Z","","",""
"1","223","53.459672","-2.2285","100.5","60.0","5","0.25","2016-03-04T09:52:23.467Z","","",""
"1","224","53.459692","-2.228373","99.19999694824219","135.0","5","0.25","2016-03-04T09:52:31.512Z","","",""
"1","225","53.459692","-2.228373","99.19999694824219","127.0","5","0.1875","2016-03-04T09:52:32.450Z","","",""
"1","226","53.459692","-2.228373","99.19999694824219","121.0","5","0.1875","2016-03-04T09:52:34.473Z","","",""
"1","227","53.459713","-2.228347","95.0999984741211","96.0","5","0.4375","2016-03-04T09:52:35.446Z","","",""
"1","228","53.459796","-2.228325","87.4000015258789","354.0","5","1.25","2016-03-04T09:52:43.492Z","","",""
"1","229","53.459811","-2.228321","86.5999984741211","354.0","5","1.3125","2016-03-04T09:52:44.497Z","","",""
"1","230","53.459889","-2.228317","87.30000305175781","351.0","5","1.0625","2016-03-04T09:52:50.475Z","","",""
"1","231","53.459901","-2.228311","87.69999694824219","349.0","5","0.5625","2016-03-04T09:52:51.454Z","","",""
"1","232","53.459961","-2.228303","89.80000305175781","347.0","5","0.5625","2016-03-04T09:52:58.468Z","","",""
"1","233","53.459961","-2.228303","89.80000305175781","347.0","5","0.1875","2016-03-04T09:52:59.450Z","","",""
"1","234","53.459961","-2.228303","89.80000305175781","347.0","5","0.0625","2016-03-04T09:53:03.465Z","","",""
"1","235","53.459999","-2.228273","93.19999694824219","353.0","5","0.5625","2016-03-04T09:53:04.453Z","","",""
"1","236","53.460088","-2.228281","94.30000305175781","328.0","5","0.3125","2016-03-04T09:53:14.489Z","","",""
"1","237","53.460095","-2.228285","94.5999984741211","319.0","5","0.3125","2016-03-04T09:53:15.475Z","","",""
"1","238","53.460095","-2.228285","94.5999984741211","319.0","5","0.3125","2016-03-04T09:53:15.494Z","","",""
"1","239","53.460095","-2.228285","94.5999984741211","318.0","5","0.1875","2016-03-04T09:53:16.454Z","","",""
"1","240","53.460095","-2.228285","94.5999984741211","322.0","5","0.1875","2016-03-04T09:53:20.489Z","","",""
"1","241","53.460141","-2.228318","95.5999984741211","323.0","5","0.4375","2016-03-04T09:53:21.470Z","","",""
"1","242","53.460202","-2.22829","96.80000305175781","327.0","5","0.25","2016-03-04T09:53:25.486Z","","",""
"1","243","53.460259","-2.228307","97.5","348.0","5","0.6875","2016-03-04T09:53:26.453Z","","",""
"1","244","53.460343","-2.228335","98.19999694824219","339.0","5","0.875","2016-03-04T09:53:30.725Z","","",""
"1","245","53.460365","-2.228344","98.5","339.0","5","0.75","2016-03-04T09:53:31.471Z","","",""
"1","246","53.460439","-2.228393","100.0999984741211","325.0","5","0.25","2016-03-04T09:53:39.488Z","","",""
"1","247","53.460439","-2.228393","100.0999984741211","325.0","5","0.1875","2016-03-04T09:53:40.476Z","","",""
"1","248","53.460439","-2.228393","100.0999984741211","325.0","5","0.1875","2016-03-04T09:53:40.497Z","","",""
"1","249","53.460481","-2.228413","101.0999984741211","326.0","5","0.375","2016-03-04T09:53:41.456Z","","",""
"1","250","53.460558","-2.228414","100.9000015258789","340.0","5","0.625","2016-03-04T09:53:44.489Z","","",""
"1","251","53.460586","-2.228419","101.0999984741211","328.0","5","0.6875","2016-03-04T09:53:45.458Z","","",""
"1","252","53.460665","-2.228478","101.69999694824219","316.0","5","0.25","2016-03-04T09:53:52.471Z","","",""
"1","253","53.460718","-2.22853","102.5","318.0","5","0.5625","2016-03-04T09:53:53.454Z","","",""
